scenario,model,repetitions,seeds,comparison_files,all_modes_ok,profiler_duration_saved_s_mean,profiler_duration_saved_s_stdev,profiler_duration_saved_s_min,profiler_duration_saved_s_max,profiler_duration_saved_s_ci95_half_width,profiler_duration_saved_percent_mean,profiler_duration_saved_percent_stdev,profiler_duration_saved_percent_min,profiler_duration_saved_percent_max,profiler_duration_saved_percent_ci95_half_width,automatic_duration_s_mean,automatic_duration_s_stdev,automatic_duration_s_min,automatic_duration_s_max,automatic_duration_s_ci95_half_width,fixed_window_duration_s_mean,fixed_window_duration_s_stdev,fixed_window_duration_s_min,fixed_window_duration_s_max,fixed_window_duration_s_ci95_half_width,automatic_kernel_instances_mean,automatic_kernel_instances_stdev,automatic_kernel_instances_min,automatic_kernel_instances_max,automatic_kernel_instances_ci95_half_width,fixed_window_kernel_instances_mean,fixed_window_kernel_instances_stdev,fixed_window_kernel_instances_min,fixed_window_kernel_instances_max,fixed_window_kernel_instances_ci95_half_width,automatic_kernel_total_time_ns_mean,automatic_kernel_total_time_ns_stdev,automatic_kernel_total_time_ns_min,automatic_kernel_total_time_ns_max,automatic_kernel_total_time_ns_ci95_half_width,fixed_window_kernel_total_time_ns_mean,fixed_window_kernel_total_time_ns_stdev,fixed_window_kernel_total_time_ns_min,fixed_window_kernel_total_time_ns_max,fixed_window_kernel_total_time_ns_ci95_half_width,automatic_kernel_avg_duration_ns_mean,automatic_kernel_avg_duration_ns_stdev,automatic_kernel_avg_duration_ns_min,automatic_kernel_avg_duration_ns_max,automatic_kernel_avg_duration_ns_ci95_half_width,fixed_window_kernel_avg_duration_ns_mean,fixed_window_kernel_avg_duration_ns_stdev,fixed_window_kernel_avg_duration_ns_min,fixed_window_kernel_avg_duration_ns_max,fixed_window_kernel_avg_duration_ns_ci95_half_width,automatic_smoke_success_rate_mean,automatic_smoke_success_rate_stdev,automatic_smoke_success_rate_min,automatic_smoke_success_rate_max,automatic_smoke_success_rate_ci95_half_width,fixed_window_smoke_success_rate_mean,fixed_window_smoke_success_rate_stdev,fixed_window_smoke_success_rate_min,fixed_window_smoke_success_rate_max,fixed_window_smoke_success_rate_ci95_half_width,automatic_smoke_requests_mean,automatic_smoke_requests_stdev,automatic_smoke_requests_min,automatic_smoke_requests_max,automatic_smoke_requests_ci95_half_width,fixed_window_smoke_requests_mean,fixed_window_smoke_requests_stdev,fixed_window_smoke_requests_min,fixed_window_smoke_requests_max,fixed_window_smoke_requests_ci95_half_width
queue_pressure,Qwen/Qwen2.5-7B-Instruct,3,1111|2222|3333,RQ1/runs/vllm_l4_nsys_queue_pressure_long_rep1/vllm_nsys_comparison_1781645557.json|RQ1/runs/vllm_l4_nsys_queue_pressure_long_rep2/vllm_nsys_comparison_1781645844.json|RQ1/runs/vllm_l4_nsys_queue_pressure_long_rep3/vllm_nsys_comparison_1781646096.json,1,28.983429034550984,5.283753945888907,24.569221258163452,34.83801603317261,5.979130455461788,21.661019304910166,3.5168250107880623,18.524717851950513,25.46317272915623,3.979662138675741,104.56131370862325,3.142419600114652,101.97924709320068,108.06017398834229,3.5559825319845833,133.54474274317423,2.924338789804063,131.18756985664368,136.8172631263733,3.309200863490279,97382.0,48.49742261192856,97326.0,97410.0,54.88,175338.0,0.0,175338.0,175338.0,0.0,9451406205.0,16032293.264800174,9441333982.0,9469893977.0,18142247.71103243,17103770264.666666,13859383.335328897,17089221263.0,17116817756.0,15683368.650930531,97055.03158135917,212.97874465835588,96923.66268350273,97300.762149888,241.00813769793388,97547.42420163722,79.04380873130602,97464.44731318938,97621.83757086314,89.44648992763392,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,80.0,0.0,80.0,80.0,0.0,144.0,0.0,144.0,144.0,0.0
