scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
kv_cache_pressure,ok,ok,84.21758246421814,102.13025450706482,17.91267204284668,17.53904573067286,41215,82430,9324074520.0,18665723932.0
