scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
queue_pressure,ok,ok,96.35301375389099,134.82378768920898,38.47077393531799,28.534114487273904,330106,660563,9685805804.0,19396918937.0
