workload,repetitions,comparison_files,automatic_windows_mean,automatic_windows_stdev,automatic_windows_min,automatic_windows_max,automatic_windows_ci95_half_width,fixed_window_windows_mean,fixed_window_windows_stdev,fixed_window_windows_min,fixed_window_windows_max,fixed_window_windows_ci95_half_width,automatic_suspicious_windows_mean,automatic_suspicious_windows_stdev,automatic_suspicious_windows_min,automatic_suspicious_windows_max,automatic_suspicious_windows_ci95_half_width,fixed_window_suspicious_windows_mean,fixed_window_suspicious_windows_stdev,fixed_window_suspicious_windows_min,fixed_window_suspicious_windows_max,fixed_window_suspicious_windows_ci95_half_width,automatic_profiler_bursts_mean,automatic_profiler_bursts_stdev,automatic_profiler_bursts_min,automatic_profiler_bursts_max,automatic_profiler_bursts_ci95_half_width,fixed_window_profiler_bursts_mean,fixed_window_profiler_bursts_stdev,fixed_window_profiler_bursts_min,fixed_window_profiler_bursts_max,fixed_window_profiler_bursts_ci95_half_width,automatic_profiler_duration_s_mean,automatic_profiler_duration_s_stdev,automatic_profiler_duration_s_min,automatic_profiler_duration_s_max,automatic_profiler_duration_s_ci95_half_width,fixed_window_profiler_duration_s_mean,fixed_window_profiler_duration_s_stdev,fixed_window_profiler_duration_s_min,fixed_window_profiler_duration_s_max,fixed_window_profiler_duration_s_ci95_half_width,automatic_profiler_kernel_instances_mean,automatic_profiler_kernel_instances_stdev,automatic_profiler_kernel_instances_min,automatic_profiler_kernel_instances_max,automatic_profiler_kernel_instances_ci95_half_width,fixed_window_profiler_kernel_instances_mean,fixed_window_profiler_kernel_instances_stdev,fixed_window_profiler_kernel_instances_min,fixed_window_profiler_kernel_instances_max,fixed_window_profiler_kernel_instances_ci95_half_width,automatic_profiler_kernel_total_time_ns_mean,automatic_profiler_kernel_total_time_ns_stdev,automatic_profiler_kernel_total_time_ns_min,automatic_profiler_kernel_total_time_ns_max,automatic_profiler_kernel_total_time_ns_ci95_half_width,fixed_window_profiler_kernel_total_time_ns_mean,fixed_window_profiler_kernel_total_time_ns_stdev,fixed_window_profiler_kernel_total_time_ns_min,fixed_window_profiler_kernel_total_time_ns_max,fixed_window_profiler_kernel_total_time_ns_ci95_half_width,profiler_duration_saved_s_mean,profiler_duration_saved_s_stdev,profiler_duration_saved_s_min,profiler_duration_saved_s_max,profiler_duration_saved_s_ci95_half_width,automatic_diagnosis_counts_total,fixed_window_diagnosis_counts_total
compute_bound,3,RQ1/runs/rq1_compare_rep1/comparison_1781551889.json|RQ1/runs/rq1_compare_rep2/comparison_1781552090.json|RQ1/runs/rq1_compare_rep3/comparison_1781552292.json,6.333333333333333,0.5773502691896257,6.0,7.0,0.6533333333333333,7.333333333333333,0.5773502691896257,7.0,8.0,0.6533333333333333,5.0,0.0,5.0,5.0,0.0,5.666666666666667,0.5773502691896257,5.0,6.0,0.6533333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.003981272379558,3.382771466936252,5.044875383377075,10.910063028335571,3.8279662734035553,13.047948519388834,3.4008790175845838,11.068001508712769,16.974899291992188,3.8484568959162666,182.66666666666666,3.0550504633038935,180.0,186.0,3.457115046457732,1116.0,19.078784028338912,1098.0,1136.0,21.58967654536152,1139472382.6666667,10039196.34158593,1132594013.0,1150992501.0,11360420.112113802,7091131102.666667,26138462.455028802,7073281745.0,7121133484.0,29578454.73584306,6.043967247009277,5.879987043778079,0.15793848037719727,11.917893886566162,6.6538317210113,"{""compute_bound"": 15, ""healthy_or_not_suspicious"": 4}","{""compute_bound"": 17, ""healthy_or_not_suspicious"": 5}"
launch_overhead_or_small_kernel,3,RQ1/runs/rq1_compare_rep1/comparison_1781551889.json|RQ1/runs/rq1_compare_rep2/comparison_1781552090.json|RQ1/runs/rq1_compare_rep3/comparison_1781552292.json,7.0,0.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,0.0,6.0,0.0,6.0,6.0,0.0,8.0,0.0,8.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11.926119724909464,0.1309930521087276,11.781663656234741,12.037187337875366,0.14823259283801135,22.74533446629842,0.555815354138955,22.11376452445984,23.159964084625244,0.6289642828904316,220611.66666666666,9808.415893167119,212288.0,231425.0,11099.267450237927,1330990.0,10914.211698514922,1318982.0,1340307.0,12350.5932017751,214458044.66666666,11703705.646838583,203960812.0,227077740.0,13243989.707208062,1298712424.3333333,12617534.657306764,1286440821.0,1311649549.0,14278084.580574766,10.819214741388956,0.5765964419994982,10.154256343841553,11.18061113357544,0.6524802975642938,"{""launch_overhead_or_small_kernel"": 18, ""possible_launch_overhead_or_small_kernel"": 3}","{""latency_regression_unknown_gpu_cause"": 1, ""launch_overhead_or_small_kernel"": 24, ""possible_launch_overhead_or_small_kernel"": 2}"
mixed,3,RQ1/runs/rq1_compare_rep1/comparison_1781551889.json|RQ1/runs/rq1_compare_rep2/comparison_1781552090.json|RQ1/runs/rq1_compare_rep3/comparison_1781552292.json,6.666666666666667,0.5773502691896257,6.0,7.0,0.6533333333333333,8.0,0.0,8.0,8.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.86452086766561,4.183608852122573,5.045029401779175,12.56055235862732,4.734199086035854,17.446842432022095,0.43422226934340924,17.04460382461548,17.907195329666138,0.49136875442335315,830.3333333333334,48.95235779136009,775.0,868.0,55.39480761868491,5211.333333333333,11.547005383792515,5198.0,5218.0,13.066666666666666,1076334819.6666667,36237862.330881365,1034496210.0,1097829209.0,41007001.56031827,6637304741.0,5394824.213729582,6631076323.0,6640515050.0,6104818.295573872,7.582321564356486,3.8641536557405565,4.828175783157349,11.999574422836304,4.372701500530498,"{""healthy_or_not_suspicious"": 5, ""mixed"": 15}","{""healthy_or_not_suspicious"": 9, ""mixed"": 15}"
