scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
healthy,ok,ok,81.33276176452637,90.28915667533875,8.956394910812378,9.919679439489876,28140,49245,1590332066.0,2799843858.0
