scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
long_output,ok,ok,96.11373472213745,96.5978512763977,0.4841165542602539,0.5011670009874648,97447,97806,3254551859.0,3286361406.0
