scenario,repetitions,mode_orders,no_profiler_p95_latency_ms,cheap_metrics_p95_latency_ms,p95_latency_regression_percent,no_profiler_throughput_rps,cheap_metrics_throughput_rps,throughput_change_percent,cheap_metrics_success_rate,p95_latency_pass,success_rate_pass,overall_pass
queue_pressure,3,no_profiler|cheap_metrics_only;cheap_metrics_only|no_profiler;cheap_metrics_only|no_profiler,1768.907,1788.039,1.172,10.313,9.682,-4.726,100.0,True,True,True
