request_id,scenario,workload_phase_label,request_start_ts,request_end_ts,request_latency_ms,success,http_status,error,prompt_tokens_estimate,requested_max_tokens,output_tokens_estimate,total_tokens_estimate
9,queue_pressure,vllm_queue_pressure,1781642804.0841231,1781642811.0235813,6939.458131790161,1,200,,154,96,33,187
0,queue_pressure,vllm_queue_pressure,1781642804.0705829,1781642811.0237381,6953.155279159546,1,200,,154,96,93,247
1,queue_pressure,vllm_queue_pressure,1781642804.0720475,1781642811.0857716,7013.724088668823,1,200,,154,96,33,187
2,queue_pressure,vllm_queue_pressure,1781642804.073424,1781642811.0864258,7013.0016803741455,1,200,,154,96,33,187
4,queue_pressure,vllm_queue_pressure,1781642804.0756574,1781642811.0867567,7011.099338531494,1,200,,154,96,33,187
3,queue_pressure,vllm_queue_pressure,1781642804.0745487,1781642811.0871136,7012.564897537231,1,200,,154,96,33,187
5,queue_pressure,vllm_queue_pressure,1781642804.0778654,1781642811.0872643,7009.398937225342,1,200,,154,96,33,187
8,queue_pressure,vllm_queue_pressure,1781642804.0823443,1781642811.087386,7005.041599273682,1,200,,154,96,33,187
7,queue_pressure,vllm_queue_pressure,1781642804.0806656,1781642811.1475441,7066.8785572052,1,200,,154,96,33,187
12,queue_pressure,vllm_queue_pressure,1781642804.0919812,1781642811.147638,7055.656909942627,1,200,,154,96,33,187
10,queue_pressure,vllm_queue_pressure,1781642804.0885417,1781642811.1483717,7059.829950332642,1,200,,154,96,33,187
6,queue_pressure,vllm_queue_pressure,1781642804.078961,1781642811.1487582,7069.7972774505615,1,200,,154,96,33,187
13,queue_pressure,vllm_queue_pressure,1781642804.0935302,1781642811.1489525,7055.422306060791,1,200,,154,96,33,187
11,queue_pressure,vllm_queue_pressure,1781642804.0902948,1781642811.149136,7058.841228485107,1,200,,154,96,33,187
14,queue_pressure,vllm_queue_pressure,1781642804.0946112,1781642811.149465,7054.853916168213,1,200,,154,96,33,187
15,queue_pressure,vllm_queue_pressure,1781642804.0956235,1781642811.2037926,7108.169078826904,1,200,,154,96,33,187
18,queue_pressure,vllm_queue_pressure,1781642811.204811,1781642818.1715837,6966.772556304932,1,200,,154,96,33,187
22,queue_pressure,vllm_queue_pressure,1781642811.2062123,1781642818.234959,7028.746604919434,1,200,,154,96,33,187
21,queue_pressure,vllm_queue_pressure,1781642811.2056243,1781642818.235259,7029.634714126587,1,200,,154,96,33,187
17,queue_pressure,vllm_queue_pressure,1781642811.2046192,1781642818.2353337,7030.714511871338,1,200,,154,96,33,187
16,queue_pressure,vllm_queue_pressure,1781642811.2043765,1781642818.2356722,7031.2957763671875,1,200,,154,96,33,187
20,queue_pressure,vllm_queue_pressure,1781642811.2053604,1781642818.2359347,7030.574321746826,1,200,,154,96,33,187
23,queue_pressure,vllm_queue_pressure,1781642811.206894,1781642818.236108,7029.214143753052,1,200,,154,96,33,187
28,queue_pressure,vllm_queue_pressure,1781642811.2108595,1781642818.2948794,7084.019899368286,1,200,,154,96,33,187
30,queue_pressure,vllm_queue_pressure,1781642811.2116427,1781642818.2955334,7083.890676498413,1,200,,154,96,89,243
24,queue_pressure,vllm_queue_pressure,1781642811.2073278,1781642818.296066,7088.738203048706,1,200,,154,96,33,187
27,queue_pressure,vllm_queue_pressure,1781642811.2104156,1781642818.2967675,7086.3518714904785,1,200,,154,96,33,187
26,queue_pressure,vllm_queue_pressure,1781642811.209094,1781642818.297246,7088.151931762695,1,200,,154,96,33,187
25,queue_pressure,vllm_queue_pressure,1781642811.2087722,1781642818.2974648,7088.692665100098,1,200,,154,96,33,187
19,queue_pressure,vllm_queue_pressure,1781642811.205038,1781642818.2976089,7092.570781707764,1,200,,154,96,33,187
29,queue_pressure,vllm_queue_pressure,1781642811.2112994,1781642818.3530688,7141.7694091796875,1,200,,154,96,33,187
31,queue_pressure,vllm_queue_pressure,1781642811.2126787,1781642818.353145,7140.466213226318,1,200,,154,96,33,187
34,queue_pressure,vllm_queue_pressure,1781642818.3541226,1781642825.287776,6933.653354644775,1,200,,154,96,33,187
40,queue_pressure,vllm_queue_pressure,1781642818.3567595,1781642825.3502755,6993.515968322754,1,200,,154,96,33,187
32,queue_pressure,vllm_queue_pressure,1781642818.353641,1781642825.3510683,6997.427225112915,1,200,,154,96,33,187
33,queue_pressure,vllm_queue_pressure,1781642818.3538842,1781642825.3511732,6997.288942337036,1,200,,154,96,33,187
36,queue_pressure,vllm_queue_pressure,1781642818.3548791,1781642825.351295,6996.415853500366,1,200,,154,96,33,187
39,queue_pressure,vllm_queue_pressure,1781642818.3560493,1781642825.351374,6995.324611663818,1,200,,154,96,33,187
35,queue_pressure,vllm_queue_pressure,1781642818.3544326,1781642825.352035,6997.602462768555,1,200,,154,96,33,187
42,queue_pressure,vllm_queue_pressure,1781642818.3582518,1781642825.4121094,7053.8575649261475,1,200,,154,96,33,187
44,queue_pressure,vllm_queue_pressure,1781642818.3590808,1781642825.4124947,7053.413867950439,1,200,,154,96,81,235
37,queue_pressure,vllm_queue_pressure,1781642818.3550818,1781642825.4128294,7057.747602462769,1,200,,154,96,33,187
