scenario,seed,window_id,expected_label,diagnosis_label,target_correct_stop,target_ambiguous_stop,diagnosis_stable_2,diagnosis_changed_from_previous,diagnosis_confident,diagnosis_margin_clear,latency_recovered,queue_delay_recovered,gpu_util_recovered,memory_pressure_low,throughput_recovered,queue_pressure_low,kernel_duration_stable,latency_ratio_vs_baseline,queue_delay_proxy_p95_ms,gpu_util_percent_mean,gpu_memory_used_percent_mean,request_throughput_rps,throughput_ratio_vs_baseline,queue_pressure_score,diagnosis_confidence,diagnosis_rank_margin,kernel_duration_cv,kernel_duration_stability_delta_percent
healthy,9203,6,vllm_healthy,vllm_healthy,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,99.0,97.712,0.0,0.0,0.0,0.55,0.317,0.0,0.0
kv_cache_pressure,9201,0,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,97.358,97.712,0.0,0.0,0.0,0.55,0.305,0.0,0.0
kv_cache_pressure,9201,1,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,320.326,98.156,97.712,0.8,1.0,1.281,0.766,0.095,0.0,0.0
kv_cache_pressure,9201,2,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,98.821,97.712,0.0,0.0,0.0,0.55,0.316,0.0,0.0
kv_cache_pressure,9201,3,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,0.999,315.059,97.952,97.712,0.8,1.0,1.26,0.766,0.093,0.0,0.0
kv_cache_pressure,9201,4,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,99.149,97.712,0.0,0.0,0.0,0.55,0.319,0.0,0.0
kv_cache_pressure,9201,5,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,1.003,399.555,98.238,97.712,0.8,1.0,1.601,0.767,0.096,0.0,0.0
kv_cache_pressure,9201,6,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,97.879,97.712,0.0,0.0,0.0,0.55,0.309,0.0,0.0
kv_cache_pressure,9201,7,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,1.002,348.113,98.926,97.712,0.762,0.952,1.394,0.767,0.101,0.0,0.0
kv_cache_pressure,9202,0,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,96.209,97.712,0.0,0.0,0.0,0.55,0.297,0.0,0.0
kv_cache_pressure,9202,1,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,317.153,98.469,97.712,0.8,1.0,1.269,0.766,0.097,0.0,0.0
kv_cache_pressure,9202,2,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,99.379,97.712,0.0,0.0,0.0,0.55,0.32,0.0,0.0
kv_cache_pressure,9202,3,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,0.999,314.447,98.365,97.712,0.8,1.0,1.258,0.766,0.096,0.0,0.0
kv_cache_pressure,9202,4,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,99.364,97.712,0.0,0.0,0.0,0.55,0.32,0.0,0.0
kv_cache_pressure,9202,5,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,0.999,318.721,98.603,97.712,0.8,1.0,1.275,0.766,0.098,0.0,0.0
kv_cache_pressure,9202,6,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,99.227,97.712,0.0,0.0,0.0,0.55,0.319,0.0,0.0
kv_cache_pressure,9202,7,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,0.997,247.8,98.964,97.712,0.782,0.978,0.991,0.766,0.101,0.0,0.0
kv_cache_pressure,9203,0,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,96.836,97.712,0.0,0.0,0.0,0.55,0.301,0.0,0.0
kv_cache_pressure,9203,1,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,317.592,98.556,97.712,0.8,1.0,1.27,0.766,0.098,0.0,0.0
kv_cache_pressure,9203,2,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,99.0,97.712,0.0,0.0,0.0,0.55,0.317,0.0,0.0
kv_cache_pressure,9203,3,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,332.311,98.59,97.712,0.8,1.0,1.329,0.766,0.098,0.0,0.0
kv_cache_pressure,9203,4,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,99.424,97.712,0.0,0.0,0.0,0.55,0.321,0.0,0.0
kv_cache_pressure,9203,5,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,0.999,323.53,98.619,97.712,0.8,1.0,1.294,0.766,0.098,0.0,0.0
kv_cache_pressure,9203,6,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.0,99.354,97.712,0.0,0.0,0.0,0.55,0.32,0.0,0.0
kv_cache_pressure,9203,7,vllm_kv_cache_pressure,vllm_kv_cache_pressure,1,0,1,0,1,0,1,0,0,0,1,0,0,0.997,261.306,98.927,97.712,0.783,0.979,1.045,0.766,0.101,0.0,0.0
long_output,9201,0,vllm_long_output,vllm_long_output,1,0,0,0,0,1,1,1,0,0,1,1,0,0.0,0.0,96.078,97.712,0.0,0.0,0.0,0.55,0.296,0.0,0.0
long_output,9201,1,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,96.778,97.712,0.0,0.0,0.0,0.55,0.301,0.0,0.0
long_output,9201,2,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.641,97.712,0.0,0.0,0.0,0.55,0.315,0.0,0.0
long_output,9201,3,vllm_long_output,vllm_long_output,1,0,1,0,1,1,1,1,0,0,1,0,0,1.0,30.637,98.403,97.712,0.4,1.0,0.123,0.677,0.186,0.0,0.0
long_output,9201,4,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,94.859,97.712,0.0,0.0,0.0,0.55,0.286,0.0,0.0
long_output,9201,5,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.571,97.712,0.0,0.0,0.0,0.55,0.314,0.0,0.0
long_output,9201,6,vllm_long_output,vllm_long_output,1,0,1,0,1,1,1,1,0,0,1,0,0,1.002,75.246,98.75,97.712,1.414,3.535,0.303,0.661,0.205,0.0,0.0
long_output,9202,0,vllm_long_output,vllm_long_output,1,0,0,0,0,1,1,1,0,0,1,1,0,0.0,0.0,94.873,97.712,0.0,0.0,0.0,0.55,0.287,0.0,0.0
long_output,9202,1,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.73,97.712,0.0,0.0,0.0,0.55,0.315,0.0,0.0
long_output,9202,2,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.812,97.712,0.0,0.0,0.0,0.55,0.316,0.0,0.0
long_output,9202,3,vllm_long_output,vllm_long_output,1,0,1,0,1,1,1,1,0,0,1,1,0,1.0,1.369,98.547,97.712,0.4,1.0,0.005,0.656,0.208,0.0,0.0
long_output,9202,4,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.594,97.712,0.0,0.0,0.0,0.55,0.314,0.0,0.0
long_output,9202,5,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.875,97.712,0.0,0.0,0.0,0.55,0.317,0.0,0.0
long_output,9202,6,vllm_long_output,vllm_long_output,1,0,1,0,1,1,1,1,0,0,1,1,0,1.0,0.0,99.0,97.712,2.012,5.029,0.0,0.652,0.215,0.0,0.0
long_output,9203,0,vllm_long_output,vllm_long_output,1,0,0,0,0,1,1,1,0,0,1,1,0,0.0,0.0,95.306,97.712,0.0,0.0,0.0,0.55,0.29,0.0,0.0
long_output,9203,1,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.516,97.712,0.0,0.0,0.0,0.55,0.314,0.0,0.0
long_output,9203,2,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.615,97.712,0.0,0.0,0.0,0.55,0.315,0.0,0.0
long_output,9203,3,vllm_long_output,vllm_long_output,1,0,1,0,1,1,1,1,0,0,1,0,0,1.0,48.243,98.603,97.712,0.4,1.0,0.193,0.654,0.211,0.0,0.0
long_output,9203,4,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.766,97.712,0.0,0.0,0.0,0.55,0.316,0.0,0.0
