scenario,model,repetitions,seeds,mode_orders,no_profiler_request_count_mean,no_profiler_request_count_stdev,no_profiler_request_count_ci95_half_width,cheap_metrics_request_count_mean,cheap_metrics_request_count_stdev,cheap_metrics_request_count_ci95_half_width,no_profiler_p50_latency_ms_mean,no_profiler_p50_latency_ms_stdev,no_profiler_p50_latency_ms_ci95_half_width,cheap_metrics_p50_latency_ms_mean,cheap_metrics_p50_latency_ms_stdev,cheap_metrics_p50_latency_ms_ci95_half_width,no_profiler_p95_latency_ms_mean,no_profiler_p95_latency_ms_stdev,no_profiler_p95_latency_ms_ci95_half_width,cheap_metrics_p95_latency_ms_mean,cheap_metrics_p95_latency_ms_stdev,cheap_metrics_p95_latency_ms_ci95_half_width,no_profiler_throughput_rps_mean,no_profiler_throughput_rps_stdev,no_profiler_throughput_rps_ci95_half_width,cheap_metrics_throughput_rps_mean,cheap_metrics_throughput_rps_stdev,cheap_metrics_throughput_rps_ci95_half_width,no_profiler_success_rate_mean,no_profiler_success_rate_stdev,no_profiler_success_rate_ci95_half_width,cheap_metrics_success_rate_mean,cheap_metrics_success_rate_stdev,cheap_metrics_success_rate_ci95_half_width,p95_latency_delta_ms_mean,p95_latency_delta_ms_stdev,p95_latency_delta_ms_ci95_half_width,p95_latency_regression_percent_mean,p95_latency_regression_percent_stdev,p95_latency_regression_percent_ci95_half_width,throughput_delta_rps_mean,throughput_delta_rps_stdev,throughput_delta_rps_ci95_half_width,throughput_change_percent_mean,throughput_change_percent_stdev,throughput_change_percent_ci95_half_width
queue_pressure,Qwen/Qwen2.5-7B-Instruct,3,6201|6202|6203,no_profiler|cheap_metrics_only;cheap_metrics_only|no_profiler;cheap_metrics_only|no_profiler,90.667,9.238,10.453,80.0,0.0,0.0,6342.527,614.061,694.875,6704.215,619.441,700.963,7081.815,27.835,31.498,6757.63,644.302,729.096,2.475,0.197,0.223,2.384,0.245,0.277,100.0,0.0,0.0,100.0,0.0,0.0,-324.185,671.627,760.017,-4.553,9.446,10.689,-0.091,0.442,0.5,-2.704,18.492,20.925
