timestamp_start,timestamp_end,window_id,scenario,workload_phase_label,duration_s,request_count,request_success_count,request_error_count,request_success_rate,request_latency_mean_ms,request_latency_p50_ms,request_latency_p95_ms,request_throughput_rps,prompt_tokens_mean,output_tokens_mean,output_tokens_per_s,configured_concurrency,requested_max_tokens,queue_pressure_proxy,latency_ratio_vs_baseline,gpu_name,gpu_util_percent_mean,gpu_memory_util_percent_mean,gpu_memory_used_mib_mean,gpu_memory_free_mib_mean,gpu_memory_total_mib_mean,gpu_memory_used_percent_mean,gpu_temperature_c_mean,gpu_power_watts_mean,gpu_power_limit_watts_mean,sm_clock_mhz_mean,memory_clock_mhz_mean,pcie_tx_kbps_mean,pcie_rx_kbps_mean,controller_cpu_util_percent,controller_memory_rss_mib,suspicion_reasons,controller_state,trigger_trace,diagnosis_label,time_to_first_token_p50_ms,time_to_first_token_p95_ms
1781648753.2564297,1781648763.2564297,0,healthy,vllm_healthy,10.0,2,2,0,100.0,3753.156065940857,3753.156065940857,3777.0259022712708,0.2,156.0,23.0,4.6,1,64,,1.0,NVIDIA L4,94.06896551724138,96.0,22526.09051724138,507.9094827586207,23034.0,97.79495752905001,48.758620689655174,67.90737931034484,72.0,1637.3275862068965,6250.0,2662.0689655172414,7523.275862068966,0.0,51.59765625,high_gpu_util|stress_first_window_ambiguous,suspicious,1,vllm_latency_regression_unknown_gpu_cause,,
1781648763.2564297,1781648773.2564297,1,healthy,vllm_healthy,10.0,3,3,0,100.0,3748.8080660502114,3744.4450855255127,3756.3697576522827,0.3,156.0,23.0,6.9,1,64,,0.998841508369422,NVIDIA L4,97.73684210526316,99.87719298245614,22526.125,507.875,23034.0,97.79510723278631,51.421052631578945,72.21747368421052,72.0,1623.157894736842,6250.0,3169.2982456140353,6911.403508771929,1282.7,51.59765625,high_gpu_util,suspicious,1,vllm_healthy,,
1781648773.2564297,1781648783.2564297,2,healthy,vllm_healthy,10.0,3,3,0,100.0,3737.6766204833984,3740.1182651519775,3740.9767866134644,0.3,156.0,23.0,6.9,1,64,,0.9958756190295599,NVIDIA L4,98.0,99.9298245614035,22526.125,507.875,23034.0,97.79510723278631,53.08771929824562,72.24794736842105,72.0,1638.9473684210527,6250.0,2757.8947368421054,5679.824561403509,0.0,51.59765625,high_gpu_util,suspicious,1,vllm_healthy,,
1781648783.2564297,1781648786.9761899,3,healthy,vllm_healthy,3.7197601795196533,0,0,0,,,,,0.0,,,0.0,1,64,,,NVIDIA L4,97.95454545454545,99.9090909090909,22526.125,507.875,23034.0,97.79510723278632,54.0,71.72072727272727,72.0,1602.9545454545455,6250.0,3136.3636363636365,6054.545454545455,0.0,51.59765625,high_gpu_util,suspicious,1,vllm_healthy,,
