scenario,model,repetitions,seeds,comparison_files,all_modes_ok,profiler_duration_saved_s_mean,profiler_duration_saved_s_stdev,profiler_duration_saved_s_min,profiler_duration_saved_s_max,profiler_duration_saved_s_ci95_half_width,profiler_duration_saved_percent_mean,profiler_duration_saved_percent_stdev,profiler_duration_saved_percent_min,profiler_duration_saved_percent_max,profiler_duration_saved_percent_ci95_half_width,automatic_duration_s_mean,automatic_duration_s_stdev,automatic_duration_s_min,automatic_duration_s_max,automatic_duration_s_ci95_half_width,fixed_window_duration_s_mean,fixed_window_duration_s_stdev,fixed_window_duration_s_min,fixed_window_duration_s_max,fixed_window_duration_s_ci95_half_width,automatic_kernel_instances_mean,automatic_kernel_instances_stdev,automatic_kernel_instances_min,automatic_kernel_instances_max,automatic_kernel_instances_ci95_half_width,fixed_window_kernel_instances_mean,fixed_window_kernel_instances_stdev,fixed_window_kernel_instances_min,fixed_window_kernel_instances_max,fixed_window_kernel_instances_ci95_half_width,automatic_kernel_total_time_ns_mean,automatic_kernel_total_time_ns_stdev,automatic_kernel_total_time_ns_min,automatic_kernel_total_time_ns_max,automatic_kernel_total_time_ns_ci95_half_width,fixed_window_kernel_total_time_ns_mean,fixed_window_kernel_total_time_ns_stdev,fixed_window_kernel_total_time_ns_min,fixed_window_kernel_total_time_ns_max,fixed_window_kernel_total_time_ns_ci95_half_width,automatic_kernel_avg_duration_ns_mean,automatic_kernel_avg_duration_ns_stdev,automatic_kernel_avg_duration_ns_min,automatic_kernel_avg_duration_ns_max,automatic_kernel_avg_duration_ns_ci95_half_width,fixed_window_kernel_avg_duration_ns_mean,fixed_window_kernel_avg_duration_ns_stdev,fixed_window_kernel_avg_duration_ns_min,fixed_window_kernel_avg_duration_ns_max,fixed_window_kernel_avg_duration_ns_ci95_half_width,automatic_smoke_success_rate_mean,automatic_smoke_success_rate_stdev,automatic_smoke_success_rate_min,automatic_smoke_success_rate_max,automatic_smoke_success_rate_ci95_half_width,fixed_window_smoke_success_rate_mean,fixed_window_smoke_success_rate_stdev,fixed_window_smoke_success_rate_min,fixed_window_smoke_success_rate_max,fixed_window_smoke_success_rate_ci95_half_width,automatic_smoke_requests_mean,automatic_smoke_requests_stdev,automatic_smoke_requests_min,automatic_smoke_requests_max,automatic_smoke_requests_ci95_half_width,fixed_window_smoke_requests_mean,fixed_window_smoke_requests_stdev,fixed_window_smoke_requests_min,fixed_window_smoke_requests_max,fixed_window_smoke_requests_ci95_half_width
queue_pressure,Qwen/Qwen2.5-7B-Instruct,3,1111|2222|3333,RQ1/runs/vllm_a100_nsys_queue_pressure_long_rep1/vllm_nsys_comparison_1782171496.json|RQ1/runs/vllm_a100_nsys_queue_pressure_long_rep2/vllm_nsys_comparison_1782171740.json|RQ1/runs/vllm_a100_nsys_queue_pressure_long_rep3/vllm_nsys_comparison_1782171984.json,1,31.75448242823283,11.697299927112919,18.2476327419281,38.53207850456238,13.23674095295245,23.501219516131055,8.632407173485127,13.533380550381091,28.494801995178072,9.768488306517547,103.3142687479655,11.494688453260466,96.57154893875122,116.58662152290344,13.007464486571992,135.06875117619833,0.2415117431760291,134.83425426483154,135.3167142868042,0.2732962650728669,330831.3333333333,361.5056477198293,330471.0,331194.0,409.0821507282424,661779.6666666666,557.5467095529605,661293.0,662388.0,630.9234959785359,9653528103.0,22369332.678268276,9640514578.0,9679357732.0,25313282.877045345,19412084339.333332,14099007.674823407,19399261896.0,19427182950.0,15954529.117677152,29179.58699188409,43.00633762603417,29140.476131173506,29225.643375181917,48.66625238629148,29333.16476354147,29.355532416007946,29302.777483891616,29361.36637054188,33.218912103470466,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,272.0,0.0,272.0,272.0,0.0,544.0,0.0,544.0,544.0,0.0
