timestamp_start,timestamp_end,window_id,scenario,workload_phase_label,duration_s,request_count,request_success_count,request_error_count,request_success_rate,request_latency_mean_ms,request_latency_p50_ms,request_latency_p95_ms,request_throughput_rps,request_throughput_baseline_rps,request_throughput_ratio_vs_baseline,queue_delay_proxy_mean_ms,queue_delay_proxy_p95_ms,prompt_tokens_mean,output_tokens_mean,output_tokens_per_s,configured_concurrency,requested_max_tokens,queue_pressure_proxy,queue_pressure_score,latency_baseline_mean_ms,latency_baseline_p50_ms,latency_ratio_vs_baseline,latency_ratio_vs_initial_window,gpu_name,gpu_util_percent_mean,gpu_memory_util_percent_mean,gpu_memory_used_mib_mean,gpu_memory_free_mib_mean,gpu_memory_total_mib_mean,gpu_memory_used_percent_mean,gpu_temperature_c_mean,gpu_power_watts_mean,gpu_power_limit_watts_mean,sm_clock_mhz_mean,memory_clock_mhz_mean,pcie_tx_kbps_mean,pcie_rx_kbps_mean,controller_cpu_util_percent,controller_memory_rss_mib,suspicion_reasons,controller_state,trigger_trace,diagnosis_label,diagnosis_stability_streak,diagnosis_changed_from_previous,diagnosis_top_candidate,diagnosis_runner_up,diagnosis_confidence,diagnosis_rank_margin,latency_recovery_streak,gpu_util_recovery_streak,throughput_recovery_streak,queue_delay_recovery_streak,kernel_duration_mean_ns,kernel_duration_cv,kernel_duration_stability_delta_percent,kernel_duration_stable,kernel_summary_source,time_to_first_token_p50_ms,time_to_first_token_p95_ms
1781808775.5068634,1781808785.5068634,0,healthy,vllm_healthy,10.0,2,2,0,100.0,3730.7074069976807,3730.7074069976807,3748.4267234802246,0.2,0.2,1.0,9.844064712524414,18.703722953796387,156.0,58.5,11.7,1,64,,0.07481489181518555,3730.7074069976807,3730.7074069976807,1.0,1.0,NVIDIA L4,95.234375,96.8125,22278.96875,755.03125,23034.0,96.72210102457237,40.578125,68.272171875,72.0,1675.3125,6250.0,2484.375,6509.375,0.0,40.8203125,high_gpu_util,suspicious,1,vllm_healthy,1,0,vllm_compute_saturation,vllm_healthy,0.55,0.28925781250000004,1,0,1,1,,,,,,,
1781808785.5068634,1781808795.5068634,1,healthy,vllm_healthy,10.0,3,3,0,100.0,3715.9571647644043,3720.501184463501,3720.5479621887207,0.3,0.2,1.4999999999999998,0.0,0.0,156.0,56.333333333333336,16.9,1,64,,0.0,3730.7074069976807,3730.7074069976807,0.9960462613054003,0.9972642661509622,NVIDIA L4,98.30645161290323,100.0,22279.0,755.0,23034.0,96.7222366935834,43.483870967741936,72.30464516129032,72.0,1633.5483870967741,6250.0,2908.8709677419356,6110.4838709677415,0.0,40.8203125,high_gpu_util,suspicious,1,vllm_healthy,2,0,vllm_compute_saturation,vllm_healthy,0.55,0.3118041697599492,2,0,2,2,,,,,,,
1781808795.5068634,1781808805.5068634,2,healthy,vllm_healthy,10.0,3,3,0,100.0,3716.905355453491,3716.2837982177734,3718.0718660354614,0.3,0.2,1.4999999999999998,0.0,0.0,156.0,55.0,16.5,1,64,,0.0,3730.7074069976807,3730.7074069976807,0.9963004197224631,0.9961338139911876,NVIDIA L4,98.734375,100.0,22279.0,755.0,23034.0,96.7222366935834,45.453125,71.9531875,72.0,1648.359375,6250.0,2475.78125,5658.59375,0.0,40.8203125,high_gpu_util,suspicious,1,vllm_healthy,3,0,vllm_compute_saturation,vllm_healthy,0.55,0.3150453649653078,3,0,3,3,,,,,,,
1781808805.5068634,1781808815.5068634,3,healthy,vllm_healthy,10.0,2,2,0,100.0,3717.1802520751953,3717.1802520751953,3717.451047897339,0.2,0.2,1.0,0.0,0.0,156.0,55.0,11.0,1,64,,0.0,3730.7074069976807,3730.7074069976807,0.9963741045740783,0.9963741045740783,NVIDIA L4,98.72307692307692,99.96923076923076,22279.0,755.0,23034.0,96.7222366935834,46.753846153846155,72.32435384615384,72.0,1639.1538461538462,6250.0,2430.769230769231,5916.923076923077,0.0,40.8203125,high_gpu_util,suspicious,1,vllm_healthy,4,0,vllm_compute_saturation,vllm_healthy,0.55,0.31496983999483663,4,0,4,4,,,,,,,
1781808815.5068634,1781808825.5068634,4,healthy,vllm_healthy,10.0,3,3,0,100.0,3715.3478463490806,3717.6051139831543,3717.9089546203613,0.3,0.2,1.4999999999999998,0.0,0.0,156.0,56.333333333333336,16.9,1,64,,0.0,3730.7074069976807,3730.7074069976807,0.9958829361370473,0.9964879869726716,NVIDIA L4,98.5,99.93548387096774,22279.0,755.0,23034.0,96.7222366935834,47.91935483870968,71.97279032258065,72.0,1623.3870967741937,6250.0,2409.6774193548385,5659.677419354839,0.0,40.8203125,high_gpu_util,suspicious,1,vllm_healthy,5,0,vllm_compute_saturation,vllm_healthy,0.55,0.31323536701713084,5,0,5,5,,,,,,,
1781808825.5068634,1781808835.5068634,5,healthy,vllm_healthy,10.0,3,3,0,100.0,3718.874533971151,3719.055414199829,3719.4560289382935,0.3,0.2,1.4999999999999998,0.0,0.0,156.0,58.333333333333336,17.5,1,64,,0.0,3730.7074069976807,3730.7074069976807,0.9968282495152703,0.9968767336789811,NVIDIA L4,98.55555555555556,99.98412698412699,22279.0,755.0,23034.0,96.7222366935834,48.95238095238095,72.30030158730159,72.0,1620.952380952381,6250.0,3245.2380952380954,5608.730158730159,0.0,40.8203125,high_gpu_util,suspicious,1,vllm_healthy,6,0,vllm_compute_saturation,vllm_healthy,0.55,0.3137701978560754,6,0,6,6,,,,,,,
1781808835.5068634,1781808838.735782,6,healthy,vllm_healthy,3.2289185523986816,0,0,0,,,,,0.0,0.2,0.0,,,,,0.0,1,64,,0.0,3730.7074069976807,3730.7074069976807,,,NVIDIA L4,98.71428571428571,100.0,22279.0,755.0,23034.0,96.7222366935834,49.0,71.60519047619047,72.0,1642.142857142857,6250.0,2095.2380952380954,5985.714285714285,2243.9,40.8203125,high_gpu_util,suspicious,1,vllm_healthy,7,0,vllm_compute_saturation,vllm_healthy,0.55,0.3153571428571428,0,0,0,0,,,,,,,
