workload,repetitions,comparison_files,automatic_windows_mean,automatic_windows_stdev,automatic_windows_min,automatic_windows_max,automatic_windows_ci95_half_width,fixed_window_windows_mean,fixed_window_windows_stdev,fixed_window_windows_min,fixed_window_windows_max,fixed_window_windows_ci95_half_width,automatic_suspicious_windows_mean,automatic_suspicious_windows_stdev,automatic_suspicious_windows_min,automatic_suspicious_windows_max,automatic_suspicious_windows_ci95_half_width,fixed_window_suspicious_windows_mean,fixed_window_suspicious_windows_stdev,fixed_window_suspicious_windows_min,fixed_window_suspicious_windows_max,fixed_window_suspicious_windows_ci95_half_width,automatic_profiler_bursts_mean,automatic_profiler_bursts_stdev,automatic_profiler_bursts_min,automatic_profiler_bursts_max,automatic_profiler_bursts_ci95_half_width,fixed_window_profiler_bursts_mean,fixed_window_profiler_bursts_stdev,fixed_window_profiler_bursts_min,fixed_window_profiler_bursts_max,fixed_window_profiler_bursts_ci95_half_width,automatic_profiler_duration_s_mean,automatic_profiler_duration_s_stdev,automatic_profiler_duration_s_min,automatic_profiler_duration_s_max,automatic_profiler_duration_s_ci95_half_width,fixed_window_profiler_duration_s_mean,fixed_window_profiler_duration_s_stdev,fixed_window_profiler_duration_s_min,fixed_window_profiler_duration_s_max,fixed_window_profiler_duration_s_ci95_half_width,automatic_profiler_kernel_instances_mean,automatic_profiler_kernel_instances_stdev,automatic_profiler_kernel_instances_min,automatic_profiler_kernel_instances_max,automatic_profiler_kernel_instances_ci95_half_width,fixed_window_profiler_kernel_instances_mean,fixed_window_profiler_kernel_instances_stdev,fixed_window_profiler_kernel_instances_min,fixed_window_profiler_kernel_instances_max,fixed_window_profiler_kernel_instances_ci95_half_width,automatic_profiler_kernel_total_time_ns_mean,automatic_profiler_kernel_total_time_ns_stdev,automatic_profiler_kernel_total_time_ns_min,automatic_profiler_kernel_total_time_ns_max,automatic_profiler_kernel_total_time_ns_ci95_half_width,fixed_window_profiler_kernel_total_time_ns_mean,fixed_window_profiler_kernel_total_time_ns_stdev,fixed_window_profiler_kernel_total_time_ns_min,fixed_window_profiler_kernel_total_time_ns_max,fixed_window_profiler_kernel_total_time_ns_ci95_half_width,profiler_duration_saved_s_mean,profiler_duration_saved_s_stdev,profiler_duration_saved_s_min,profiler_duration_saved_s_max,profiler_duration_saved_s_ci95_half_width,automatic_diagnosis_counts_total,fixed_window_diagnosis_counts_total
compute_bound,5,RQ1/runs/rq1_a100_compare_rep1/comparison_1782170384.json|RQ1/runs/rq1_a100_compare_rep2/comparison_1782170595.json|RQ1/runs/rq1_a100_compare_rep3/comparison_1782170806.json|RQ1/runs/rq1_a100_compare_rep4/comparison_1782171016.json|RQ1/runs/rq1_a100_compare_rep5/comparison_1782171228.json,7.0,0.0,7.0,7.0,0.0,8.0,0.0,8.0,8.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.39666519165039,0.24015791437532139,10.172273874282837,10.799548149108887,0.21050769337609465,16.669500017166136,0.42053447953987677,16.275571823120117,17.354063987731934,0.36861472378839427,454.4,1.6733200530681511,452.0,456.0,1.466729695615385,1910.8,1.0954451150103321,1910.0,1912.0,0.9601999791710057,1890793207.6,5051360.7371334415,1884092004.0,1898260510.0,4427712.906944698,7803429189.0,10836170.126486918,7791179291.0,7815672743.0,9498321.90328228,6.272834825515747,0.21613536032923708,6.025586128234863,6.554515838623047,0.18945099635073348,"{""compute_bound"": 25, ""latency_regression_unknown_gpu_cause"": 10}","{""compute_bound"": 25, ""latency_regression_unknown_gpu_cause"": 15}"
launch_overhead_or_small_kernel,5,RQ1/runs/rq1_a100_compare_rep1/comparison_1782170384.json|RQ1/runs/rq1_a100_compare_rep2/comparison_1782170595.json|RQ1/runs/rq1_a100_compare_rep3/comparison_1782170806.json|RQ1/runs/rq1_a100_compare_rep4/comparison_1782171016.json|RQ1/runs/rq1_a100_compare_rep5/comparison_1782171228.json,7.0,0.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,0.0,5.6,0.5477225575051661,5.0,6.0,0.4800999895855029,5.8,1.6431676725154984,4.0,7.0,1.4402999687565088,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11.916995096206666,0.6138888802371462,11.498924970626831,12.935975313186646,0.5380973286018625,23.161922454833984,0.32904571254839343,22.715309381484985,23.63780641555786,0.2884212837375208,154829.8,4049.3341674897615,150785.0,161537.0,3549.3978931508927,596429.8,9961.657050912765,587265.0,610817.0,8731.77739507736,474250067.6,8000117.49542007,466710792.0,484781316.0,7012412.166715899,1725968300.6,268004425.27831727,1247293237.0,1862842176.0,234916236.3716875,11.244927358627319,0.8224500292886561,9.77933406829834,11.68498158454895,0.7209092360457621,"{""launch_overhead_or_small_kernel"": 28, ""possible_launch_overhead_or_small_kernel"": 7}","{""latency_regression_unknown_gpu_cause"": 10, ""launch_overhead_or_small_kernel"": 29, ""possible_launch_overhead_or_small_kernel"": 6}"
mixed,5,RQ1/runs/rq1_a100_compare_rep1/comparison_1782170384.json|RQ1/runs/rq1_a100_compare_rep2/comparison_1782170595.json|RQ1/runs/rq1_a100_compare_rep3/comparison_1782170806.json|RQ1/runs/rq1_a100_compare_rep4/comparison_1782171016.json|RQ1/runs/rq1_a100_compare_rep5/comparison_1782171228.json,6.8,0.4472135954999579,6.0,7.0,0.39199999999999996,8.0,0.0,8.0,8.0,0.0,4.8,0.4472135954999579,4.0,5.0,0.39199999999999996,5.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.22413773536682,0.18879340414999896,9.943742036819458,10.430045127868652,0.16548471507013152,16.806717014312746,0.43043657399824836,16.540745735168457,17.56654667854309,0.37729429226918304,2344.0,7.416198487095663,2333.0,2353.0,6.500584589096584,10008.0,44.017042154147525,9933.0,10048.0,38.58263858265788,1783229659.2,13454495.41267935,1762550723.0,1796991680.0,11793385.207518363,7460305453.4,19832814.77302237,7432712713.0,7485432931.0,17384228.630914908,6.582579278945923,0.4056639681838726,6.2109270095825195,7.20323634147644,0.3555801458815288,"{""latency_regression_unknown_gpu_cause"": 10, ""mixed"": 24}","{""latency_regression_unknown_gpu_cause"": 15, ""mixed"": 25}"
