scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
queue_pressure,ok,ok,108.06017398834229,132.62939524650574,24.569221258163452,18.524717851950513,97410,175338,9441333982.0,17116817756.0
