scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
queue_pressure,ok,ok,96.07902097702026,134.8773124217987,38.79829144477844,28.765617247358428,329741,661300,9651096893.0,19416921627.0
