scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
kv_cache_pressure,ok,ok,112.6234359741211,145.6573519706726,33.033915996551514,22.679195762945582,82430,164860,18658081066.0,37400140167.0
