scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
long_prompt,ok,failed,93.43620276451111,121.05371427536011,27.617511510849,22.81426197962635,215835,76173,18100424889.0,7093028459.0
