scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
healthy,ok,ok,93.58750033378601,133.36071252822876,39.77321219444275,29.823785011664413,239190,471345,3876714824.0,7642746204.0
