scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
long_prompt,ok,ok,93.05971455574036,124.82711553573608,31.767400979995728,25.44911884221278,215835,300047,18101207044.0,25400900960.0
