scenario,automatic_status,fixed_window_status,automatic_duration_s,fixed_window_duration_s,profiler_duration_saved_s,profiler_duration_saved_percent,automatic_kernel_instances,fixed_window_kernel_instances,automatic_kernel_total_time_ns,fixed_window_kernel_total_time_ns
healthy,ok,ok,95.5676839351654,131.85150957107544,36.283825635910034,27.5187032396857,239190,478380,3850688774.0,7702080666.0
